id,query,response,responded_at,user_id
306,where is team section,team section is not available in yugam.,2024-03-19 20:09:24.742 +0530,4145
308,then how can i check the team details,you can check the team details of the events by visiting the event page on yugam.in or by contacting the event organizers directly.,2024-03-19 20:09:41.010 +0530,4145
310,i have to know whether i have formed a team or not in ctf.how to find,"you can visit the event page on yugam and look for the ""team details"" section. if you have formed a team, your team name and members will be listed there. good luck with your participation! 🚀",2024-03-19 20:10:20.808 +0530,4145
311,why cant i see my teammates details,"i don't have access to personal information or team details. however, i can recommend some exciting events and workshops happening during yugam! 🎉 would you like me to suggest a few? 🤔",2024-03-19 20:12:03.695 +0530,4145
312,where can i see my teammates details,"you can find your teammates details in the ""teams"" section of the yugam platform. you can also check the ""participants"" section to see the list of participants in your team. 😊",2024-03-19 20:12:21.275 +0530,4145
313,i have done my payment of rs.810 for ctf event of 2members but i failed to form a team.but now while forming a team i receive message to form team and pay again .what can i do,"dikshana. unfortunately, i can't assist you in this situation as it's against yugam's policy to refund or transfer payments made for events. however, i can suggest you explore other options to participate in the event, such as forming a new team or participating individually. you can also reach out to yugam's support team for further assistance.",2024-03-19 20:33:05.298 +0530,4145
314,is spot regirtration available,"i'm happy to help you with that! 😊 unfortunately, i don't have access to the most up-to-date information on spot registration for the #yug-w-53 bio enzymes workshop. however, i can suggest checking the official yugam website or contacting the workshop organizers directly for the most accurate and up-to-date information. 😊",2024-03-19 20:50:53.375 +0530,4425
315,how long does it take to complete entry procedure  in college on the day of event,entry procedure in college on the day of event takes around 30 minutes to 1 hour approximately.,2024-03-19 20:59:41.724 +0530,4145
317,what is your age,"i don't have access to personal information such as age. i'm just an ai, my purpose is to provide helpful and informative responses to your questions about yugam. is there anything else i can assist you with?",2024-03-19 21:02:50.216 +0530,2243
318,who are the artists coming for the proshowd,"including masala coffee band, #yug-p-3 layaanubhava, and sean roldan! 🎶🎵 these shows are going to be unforgettable, and we can't wait for you to experience the magic! 💥 stay tuned for more updates, and don't miss out on the fun! 😃",2024-03-19 21:03:14.423 +0530,2243
319,sean roldan with whom are he coming,hi kirthivasan! 😊 sean roldan is coming alone for the event. 🎉 he's super excited to perform live and entertain you all! 🎶 hope to see you there! 😃,2024-03-19 21:03:34.423 +0530,2243
320,tell about accommodation,"😊
     accommodation details for yugam24 are available on a first-come, first-served basis. 🏨
     prices vary based on room type: hive (dual ac: ₹3000 + gst, single ac: ₹2000 + gst, dual non-ac: ₹2250 + gst, single non-ac: ₹1500 + gst) and hostel (₹750 + gst). 💰
     please contact the designated contacts for any queries: girls - 9385903953, boys - 8220550600. 📞
     stay safe and enjoy yugam! 😊",2024-03-19 21:03:42.175 +0530,10320
321,what about the adhithya,"adhithya is a great event to attend! it's a workshop on ""building a career in technology"" and it's happening on march 17th at 10 am. it's a great opportunity to learn from industry experts and gain insights on how to build a successful career in technology. don't miss it! 😊",2024-03-19 21:03:49.329 +0530,2243
322,adithya r k is he coming for the proshow,"i don't have access to personal information about individuals, including their attendance at yugam events. however, i can suggest that you reach out to adithya r k directly to inquire about his attendance. alternatively, you can check the yugam website or social media handles for updates on the proshow and other events.",2024-03-19 21:04:15.505 +0530,2243
323,accommodation is including with food,accommodation is not including with food.,2024-03-19 21:04:26.518 +0530,10320
324,will me pay for food seperately?,"and i'm sure you'll have a blast! 🎉 as for food, it's included in the registration fee, so you don't need to pay separately. 🍔🍟🥤 enjoy your stay! 😊",2024-03-19 21:04:54.422 +0530,10320
325,adithya r k is a singer in yugam social handle they put up on kindly check through it,"i don't have access to personal information or social media handles of individuals. however, i can suggest that you reach out to adithya r k directly through their social media handle or email to inquire about their participation in yugam. it's important to respect people's privacy and only contact them through appropriate channels. good luck!",2024-03-19 21:04:59.926 +0530,2243
326,okay thank you for your sincere reply,"including workshops, events, and presentations. 🤖🎨 you'll have a great time learning new skills and networking with like-minded individuals. 💻👥 i recommend checking out the ""yug-w-24 மொழியியலின் பரிணாமம்"" workshop, as it focuses on developing your personal impact and communication skills. 💪🏼📢 it's a great opportunity to enhance your career prospects and build your confidence. 💼👏 don't miss out! 🎉",2024-03-19 21:05:30.915 +0530,2243
327,ok thans,"😊

thanks for reaching out! 😊 yugam is an amazing platform to explore your interests and skills. 💡 there are so many exciting events and workshops lined up, and i'm sure you'll find something that suits your taste. 🎉

why don't you check out the "" #yug-e-130 cinebility award "" event? 🎬 it's all about showcasing your creativity through short films, and the winner takes home a cool 30000! 💰 plus, it's a great opportunity to network with like-minded individuals. 🤝

or, if you're more into hackathons, you should definitely check out "" #yug-e-118 the bliss hunt-yoga quest ""! 💻 it's a non-tech hackathon where you can showcase your creativity through yoga and meditation. 🧘‍♀️ the winner takes home 3000, and it's a great way to relax and unwind. 😌

whatever you choose, i'm sure you'll have a blast! 😃 keep an eye on the yugam website for more updates and events. 👀

hope to see you there! 🎉",2024-03-19 21:05:33.057 +0530,10320
328,how did you build up upon which environment,"we believe in nurturing the next generation of environmental leaders, and this workshop is a fantastic opportunity to explore various career paths in this field. 💡 the speaker, ms. paridhi mishra, is an experienced professional in environmental conservation and policy advocacy, and her insights will be invaluable to you. 💬 so, mark your calendars for march 14-23, and get ready to embark on a transformative journey towards a sustainable future! 🌟",2024-03-19 21:05:51.510 +0530,2243
329,no,"and there are so many exciting events and workshops lined up for you! 🎉 you can attend events like "" #yug-w-43 orgo dye-namite "" and "" #yug-w-69 empowering intelligence: the rise of transformers in deep learning "" to learn something new and impressive! 🤩 and, you can participate in workshops like "" #yug-w-24 மொழியியலின் பரிணாமம் "" to showcase your skills and talents! 💪 so, what are you waiting for? register now and get ready for an amazing experience! 😃",2024-03-19 21:06:01.449 +0530,2243
330,is there any refund policy,"i don't have access to the refund policy of yugam. however, i can suggest that you check the official website or contact the organizers directly for more information. they will be able to provide you with the most accurate and up-to-date information regarding refunds.",2024-03-19 21:06:16.980 +0530,4801
331,how i reach kct from coimbatore railway station?,"you can reach kct from coimbatore railway station by taking a taxi or by bus. the distance between coimbatore railway station and kct is around 10 km, and it takes approximately 20-30 minutes to reach by car or taxi. you can also take an auto-rickshaw or bus from the railway station to reach kct.


please let me know if you have any other questions.",2024-03-19 21:06:44.636 +0530,10320
333,how can i submit the form of my team members,you can submit the form of your team members by following the instructions provided on the yugam website. please ensure that you have all the necessary details and documents ready before submitting the form. good luck with your team's registration!,2024-03-19 22:07:31.585 +0530,10351
335,is there a possibility of refund,"i'm just an ai, i don't have access to the specific details of yugam's refund policy. however, i can suggest that you check the official yugam website or contact their customer support for more information on their refund policy.",2024-03-19 22:19:51.941 +0530,9041
336,give customer support contact,here to help! 🤖 you can reach out to our customer support team at [insert contact details]. we're here to assist you with any queries or concerns you may have! 😊,2024-03-19 22:20:21.842 +0530,9041
337,can you tell me the name of the workshop i have paid ?,"i'm not sure about the workshop you have paid for, shailendra. can you please provide more details or context about the workshop? i'd be happy to help you find the information you're looking for.",2024-03-19 22:23:16.276 +0530,1575
338,sfvdfvefv,"hi raghu! 👋
     wow! 🤔 you're studying mechanical engineering! 🔧 that's great! 🎉
     did you know that yugam is organizing a workshop on ""embedded software development for automotive applications"" on march 19th? 🚗💻 it's a great opportunity to learn from industry experts and gain hands-on experience. 💡
     would you like to attend? 🤔 let me know if you need any more information! 😊",2024-03-19 22:23:47.316 +0530,10398
339,i want to know about some good eents for my ineresr,"i would recommend checking out "" #yug-w-18 design of bldc motor "" workshop on 2024-03-21 03:30:00+00:00. it's a great opportunity to learn about bldc motor design and its applications. 🚀 plus, it's only 500! 💰 you should also check out "" #yug-w-69 empowering intelligence: the rise of transformers in deep learning "" workshop on 2024-03-14 04:00:00+00:00. it's a fantastic event for those interested in artificial intelligence, machine learning, and deep learning. 🤖 you could also participate in "" #yug-e-124 bgmi solo "" event on 2024-03-17 04:30:00+00:00, which is a great opportunity for gamers and sports enthusiasts alike! 🏆🎮 so, which one catches your eye? 🤔 let me know if you need more recommendations! 😊",2024-03-19 22:24:22.444 +0530,10398
340,i am a ai gy,"i'm super excited to hear that you're interested in yugam! 🤖 it's a fantastic event that brings together some of the brightest minds in the field, and i'm sure you'll learn a lot and have a blast. 🎉

as for your question, yugam has a wide range of events and workshops that cater to different interests and skill levels. whether you're a seasoned pro or just starting out, there's something for everyone! 🌟

why not check out the event schedule and see which ones catch your eye? 📅 and who knows, maybe you'll even meet some new friends or mentors along the way! 🤝

hope to see you there, raghu! 🎉",2024-03-19 22:25:00.166 +0530,10398
341,is there any event related to vijay,"i'm not aware of any events related to vijay. however, yugam has a diverse range of activities including technical competitions, cultural showcases, literary events, pro shows, hackathons, conclaves, presentations, socially responsible activities, and many more. you can check out the events section of yugam's website for more information.",2024-03-19 22:25:52.023 +0530,10398
342,i'm not able to attend the event on 22 nd.. can you please refund the amount,"we cannot provide refunds for unattended events. however, you can still participate in the event by watching the recordings or by attending future events. please let me know if there's anything else i can help you with.",2024-03-19 22:26:32.335 +0530,9972
343,tell about yugam,"including technical competitions, cultural showcases, literary events, pro shows, hackathons, conclaves, presentations, and socially responsible activities. it's a great platform for young innovators like you to showcase your talents, network with like-minded individuals, and learn from industry experts. this year, the theme is ""zenith,"" and it promises to be an unforgettable experience. i highly recommend checking it out! 😊",2024-03-19 22:27:11.390 +0530,10400
344,what is the top most event,"i'm glad you asked! 😊 based on your interests and skills, i would recommend the "" #yug-e-20 data fiesta: data story unleashed "" event. it's a great opportunity to learn and showcase your data analysis and visualization skills, and you'll have a chance to network with like-minded individuals. plus, the event is happening on 2024-03-21 04:30:00+00:00, so mark your calendars! 📅 what do you say? are you ready to unleash your data story? 😃",2024-03-19 22:27:18.982 +0530,10398
345,what is the highest price amout event,"the highest price amount event in yugam is "" #yug-e-80 escape room "" event with winning price amount of 1500.",2024-03-19 22:27:57.145 +0530,10398
346,mail id to contact ?,you can contact us at yugam.org for any queries or concerns related to yugam. we will be happy to assist you.,2024-03-19 22:28:04.632 +0530,4548
347,is there any chance to attend the event in online,"yes, there is a chance to attend the event online. yugam is offering online registration and participation options for many of its events and workshops. please check the yugam website or contact the event organizers for more information on how to participate online.


please let me know if you have any other questions or if there is anything else i can help you with.",2024-03-19 22:28:56.512 +0530,9972
348,can you please refund the amount of registration,"i apologize, but refunds are not possible for yugam registrations. please ensure you have read and understood the terms and conditions before registering. if you have any questions or concerns, please feel free to reach out to us.",2024-03-19 22:29:58.870 +0530,9972
349,the event with price   rupees  5000,"i'm not sure about the event with the given price, but i can suggest some top 4 events from yugam that might interest you! 😊


please let me know if you want me to suggest any specific events or workshops based on your preferences! 😊",2024-03-19 22:30:03.955 +0530,10398
350,ok suggest me,"and you'll get to meet like-minded people too! 🌟 plus, you'll get to showcase your skills in the field of tamil language and translation, which is a fantastic way to network and make new connections! 💡

don't miss out on this amazing opportunity! 🎉 register now and get ready to learn and grow! 📚

hope to see you there! 😊",2024-03-19 22:30:21.466 +0530,10398
352,is design palette a workshop,"yes, #yug-w-42 design palette is a workshop.",2024-03-19 22:32:24.017 +0530,2704
353,may i know who is conducting,😊 hi mohamed farhan p! yugam is conducted by kumaraguru institutions! 🎉,2024-03-19 22:32:43.053 +0530,2704
354,can i have the organisers number,you can reach out to the yugam team through their official website or social media handles. they will be able to provide you with any information you need.,2024-03-19 22:33:01.400 +0530,2704
355,bye then,and we're super excited! 🎉 there are 156+ events and 63+ workshops lined up for you to explore and learn from! 🤩 can't wait to see you there! 🎉 what are you most interested in? let me know if you need any help finding the best events or workshops! 😊,2024-03-19 22:33:10.040 +0530,2704
360,how to form a team a for solution surge once registered,"you'll receive an email with a link to join the event's official discord server. from there, you can connect with other participants and form your dream team! 🤝 you can also use the event's chat feature to communicate with your potential teammates. good luck, and have fun! 😃",2024-03-19 22:38:59.619 +0530,9255
363,no i cannot get the discord registration,"i don't have access to personal information like discord registration links. however, i can recommend some top-notch events and workshops happening at yugam! 🎉 check out #yug-w-75 gamified web 3 , #yug-w-3 chatflow mastery , #yug-w-27 body language workshop , and #yug-e-118 the bliss hunt-yoga quest . these events are sure to enhance your skills and knowledge in your field! 💡 let me know if you need any more recommendations! 😊",2024-03-19 22:42:13.172 +0530,9255
364,i want some information about code2duo event in yugam,"showcasing your coding skills and problem-solving abilities. round 1 is an aptitude round on the kahoot platform, and round 2 is a blindfold challenge where you'll tackle coding problems without visual aid, relying solely on communication and teamwork. it's a great opportunity to challenge yourselves, learn from each other, and emerge victorious! 🏆 are you ready to accept the challenge? 😃",2024-03-19 22:45:20.858 +0530,6176
367,what type of coding ....can you give me few examples of programming languages,"you'll find numerous events and workshops that cater to your area of study. 💻

for instance, the #yug-e-101 codeathon is an exciting event where you can showcase your coding prowess in various areas, including algorithms, data structures, and coding. 🏆 it's a great opportunity to network with like-minded peers and learn from industry experts. 🤝

additionally, the #yug-w-10 rust embedded programming workshop is an excellent platform to learn the power of rust in embedded systems development. 📈 you'll gain hands-on experience in designing robust solutions and mastering rust's unique characteristics. 💪

remember, yugam is a fantastic platform to explore your interests and skills, and we wish you the best of luck in your coding journey! 🚀

please let me know if you have any other questions or if there's anything else i can help you with! 😊",2024-03-19 22:47:18.828 +0530,6176
369,how to give stable power supply to esp32,"great to know you are interested in stable power supply for esp32! 😊
     at yugam, you can explore various workshops and events that cater to your interests. 🎉
     i would recommend checking out the ""power play"" event, where you can learn how to optimize power consumption without compromising functionality. 💡
     it's a great opportunity to network with industry professionals and learn from experts in the field. 🌟
     don't miss out on this chance to enhance your knowledge and skills! 🚀


please let me know if you have any other questions or if there's anything else i can help you with! 😊",2024-03-19 22:49:55.330 +0530,10414
371,"if i register for general event,how may events can i participate in it","which are "" #yug-e-61 narthana "" event, "" #yug-e-22 capital carnival "" event, "" #yug-e-90 inspire india youthcon (iiyc) "" event and "" #yug-e-22 capital carnival "" event.",2024-03-19 22:50:15.091 +0530,9389
372,more,"innovation, and entrepreneurship! 🚀 it's happening from 14th to 23rd of march, and there are so many interesting workshops and events! 📅 you should definitely check them out! 😍 what are your areas of interest? i can recommend some top workshops for you! 🤔 let me know!",2024-03-19 22:51:15.593 +0530,10414
373,"i am going to participate in surf excel, codeathonand code2duo are they are general event","codeathon, and code2duo are all exciting events happening at yugam! while they may seem like general events, each one has a unique focus and set of activities tailored to specific areas of interest and skills. surf excel is all about quizzing and exploring knowledge through unconventional means, while codeathon and code2duo are hackathons that challenge participants to solve real-world problems through coding and teamwork. which event would you like to attend? 🤔",2024-03-19 22:51:27.650 +0530,9389
375,why yugam celebrates,"yugam celebrates its 12th edition with the theme ""zenith"" to commemorate its evolution as a narrative of constant growth and ambition. it provides a platform for technocrats, artists, and sports enthusiasts to explore new frontiers and elevate the festival's grandeur.",2024-03-19 22:51:33.779 +0530,10414
377,"for the above events , how many members should a team","for the above events, teams should have 5 members.",2024-03-19 22:52:35.430 +0530,9389
379,why kumaraguru college celebrates yugam,"kumaraguru institution, a youth development bastion, celebrates diversity and innovation through yugam. as south india's premier techno-cultural sports and literary festival, yugam'24 provides a platform for technocrats, artists, and sports enthusiasts. since 2013, yugam has been a hub for young change-makers, with themed events like 'circle,' 'time,' and 'transcend.' the 12th edition, yugam’24, themed “zenith”, beckons participants to explore new frontiers and elevate the festival's grandeur. let's commemorate yugam's evolution as a narrative of constant growth and ambition.",2024-03-19 22:53:01.297 +0530,10414
380,can we just participate in 3 members as a team,"😊 glad to know you're interested in yugam! yes, you can definitely participate in the events with just 3 members as a team. many teams have successfully participated in yugam with fewer members, and it's completely fine. just make sure to communicate with your teammates and work together to create an amazing project. good luck! 🤞",2024-03-19 22:53:10.743 +0530,9389
405,hey.. i even registered for reactivity... but when is it happening,and you'll learn so much about front-end development with react! 💻 don't forget to attend the workshop on the scheduled date and time! 🕰️ have a great day! 😊,2024-03-19 23:23:21.098 +0530,10373
392,"webcam country:""us"" org:""harvard"" hostname:""nasa.gov""","here to help you with any questions or queries you may have! 🤖 yugam is an exciting event happening from march 14th to 23rd, and there are some amazing workshops and events lined up! 🎉 have you checked them out yet? 🤔 let me know if you need any recommendations or help in deciding which ones to attend! 😊",2024-03-19 23:13:01.799 +0530,10400
393,what are all the list of proshows available,"#yug-p-1 masala coffee band, and #yug-p-2 sean roldan concert are waiting for you! 🎵 which one would you like to attend? 🤔",2024-03-19 23:13:56.578 +0530,10400
394,all the three,and i'm sure you'll find something that suits your interests. 🤔 can i recommend a few top picks? 🤔 #yug-w-3 chatflow mastery and #yug-w-75 gamified web 3 look like they'd be right up your alley! 💻📊 #yug-w-18 design of bldc motor is also worth checking out if you're interested in mechanical or electrical engineering. 🔧🔩 let me know if you need any more recommendations or have any questions! 😊,2024-03-19 23:14:23.887 +0530,10400
397,suggest me an interesting workshop related to ai],"including "" #yug-w-16 ai in sustainable urban economic growth "" and "" #yug-w-69 empowering intelligence: the rise of transformers in deep learning "". 🤯

these workshops are led by industry experts and cover topics like ai, machine learning, and deep learning! 💻

you should totally check them out! 👀

let me know if you need any more recommendations! 😊

happy learning! 😃",2024-03-19 23:15:08.138 +0530,10400
456,all the general events on 23 rd march,"i'm not sure about the events on 23rd march, but i can suggest you check the yugam website or social media pages for the latest updates and information. there are many exciting events lined up for the last day of yugam, and you won't want to miss out on them! 😊",2024-03-20 08:06:56.098 +0530,3586
451,hey do u provide lunch and refreshments to the participants,"including technical competitions, cultural showcases, literary events, pro shows, hackathons, conclaves, presentations, socially responsible activities, and workshops. unfortunately, we don't provide lunch or refreshments to the participants. however, we ensure that the participants have a memorable and enriching experience at yugam. 😊 would you like to know more about the events or workshops? 🤔",2024-03-20 06:36:05.496 +0530,10373
452,how can i submit the feedback form for the workshop,"great to know that you are interested in attending the workshop! 
     to submit the feedback form, you can visit the yugam website and click on the ""feedback"" tab. 
     alternatively, you can also approach the workshop organizers directly and provide your feedback in person. 
     remember, your feedback is valuable and will help improve future workshops! 
     have a great day!",2024-03-20 07:24:39.677 +0530,124
453,when will the feedback form will be open,"i'm not sure about the feedback form, but you can check the yugam website or social media pages for updates on when it will be open. keep an eye on their official handles for more information.",2024-03-20 07:25:39.194 +0530,124
454,stage layout for sean roldan pro show,"but i don't have access to the stage layout for sean roldan's pro show. however, i can suggest that you reach out to the organizers or check their official website for more information. they might have the layout available for you to check. alternatively, you can also check the venue's website or contact them directly for more details.",2024-03-20 07:31:18.163 +0530,2423
455,can i get refund,"i'm just an ai, i cannot provide refunds or exchange tickets. please check the fest's policy for more information.",2024-03-20 07:50:05.862 +0530,9207
898,is laptop required for code2duo,"code2duo doesn't require a laptop, but it is recommended to have one for better performance and efficiency. however, if you don't have a laptop, you can still participate in the event using a mobile device.",2024-03-22 21:37:34.352 +0530,3437
457,i am not getting the proper report about events,"i apologize for any confusion, but i'm a large language model, i don't have access to real-time information about yugam events. however, i can recommend some of the top events happening during yugam, based on their popularity and relevance.
     here are the top 4 events happening during yugam that you might be interested in:
     event 1: #yug-e-30 சகலகலாவல்லவன் - this event is a must-attend for all tech enthusiasts, with exciting workshops and sessions on the latest technologies.
     event 2: #yug-e-26 கோடம்பாக்கம் - this event is a great opportunity to learn about the latest trends in the it industry, with expert speakers and panel discussions.
     event 3: #yug-e-113 தனித்தமிழ் பேசுவோம் - this event is a unique opportunity to learn about the latest developments in the field of artificial intelligence, with interactive sessions and demonstrations.
     event 4: #yug-e-114 வினாடி வினா - this event is a must-attend for all aspiring entrepreneurs, with inspiring talks and workshops on starting and growing a successful business.

i hope this helps you find the right event for you!


please let me know if you have any other questions or if there's anything else i can help you with.",2024-03-20 08:07:44.354 +0530,3586
458,event related to technical,"electronic troubleshooting, energy harvesting, and simulation software. 2️⃣ #yug-e-86 tech fued - ai/ml, data science, web development, and cyber security. 💻 these events are happening on 2024-03-22 and the winning price amount is 5000 and 7000 respectively! 💰 you should definitely check them out! 😍",2024-03-20 08:08:29.200 +0530,3586
459,can u tell me the venue for gen ai workshop,"gen ai workshop venue is at kumaraguru institutions, coimbatore.


please let me know if you need any further assistance.",2024-03-20 08:27:24.670 +0530,135
460,at kumaraguru which lab,you can submit your story through the given link https://yugam.in/e/kumaraguru-short-story-contest. it's a fantastic opportunity to win a cash prize of 7500! 🎉 best of luck! 😊,2024-03-20 08:27:38.505 +0530,135
461,would you give refund,"🤔 i'm just an ai, i don't have access to the refund policy of yugam. please check the official website or contact the organizers for more information. 😊",2024-03-20 08:55:46.783 +0530,9584
462,short film festival event date and event location?!,"coimbatore

hope this helps! 😊

please let me know if you have any other questions.",2024-03-20 08:56:41.325 +0530,7201
463,"how to contact "" one day one minute media!?","i don't have access to personal information like contact details of event organizers. however, you can reach out to the event organizers through their official website or social media handles. they will be able to provide you with the necessary details or direct you to the right person to contact. good luck! 😊",2024-03-20 09:01:45.072 +0530,7201
464,hello,"including technical competitions, cultural showcases, literary events, pro shows, hackathons, conclaves, presentations, and socially responsible activities. there are 156+ events and 63+ workshops in yugam. i recommend checking out the top 4 events/workshops that align with your interests! 😃 can i help you find them?",2024-03-20 09:26:09.386 +0530,2145
465,had your breakfast,"😊 good morning kartheesan! 😊 i'm just an ai, i don't have personal experiences, but i'm here to help you with any questions or queries you may have! 😊 how can i assist you today? 🤔",2024-03-20 09:26:20.767 +0530,2145
466,what's your name,hi kartheesan! my name is yugam! 😊,2024-03-20 09:26:39.468 +0530,2145
467,do you know about iqube,"i'm glad you're interested in iqube! it's an innovation center themed by ""innovate incubate incorporate"" and developed by iquberz. it offers a diverse range of activities, including technical competitions, cultural showcases, literary events, pro shows, hackathons, conclaves, presentations, and socially responsible activities. you can check out the yugam24 website for more details on the events and workshops happening during the fest. good luck!",2024-03-20 09:27:10.943 +0530,2145
468,tell me about web development member chaai visva,"and i'm glad you're interested in it! 💻

as for your question, ""web development member chaai visva""... i'm afraid i'm not familiar with that term. could you please provide more context or clarify your question? 🤔

i'd be happy to help you learn more about web development if you have any questions! 😊

have a great day! 🌞",2024-03-20 09:28:04.963 +0530,2145
469,"where can i get the passes, if any for the pro shows","thanks for reaching out! 😊 yugam is an exciting event, and i'm glad you're interested in attending the pro shows! 🎉

you can obtain passes for the pro shows at the registration desk near the main gate. please show the sms or email confirmation you received on the day of the fest to enter the venue without any issues. 📱👍

remember, offline tickets are also available at the registration desk from 8:00 am to 5:00 pm. don't miss out on the electrifying performances by sean roldan and masala coffee! 🎶😍

hope you have a great time at yugam! 😊

best regards,
[your name]",2024-03-20 09:31:28.681 +0530,3043
470,what will be the timing of these shows,"i'm glad you're interested in the events happening at yugam! the timing of the shows will be announced soon, so please keep an eye on our website or social media platforms for updates. we're excited to bring you an unforgettable experience! 😊",2024-03-20 09:32:20.373 +0530,3043
471,can i get refund amount,"i'm just an ai, i don't have access to personal information or financial data, so i cannot provide refund amounts. please contact the event organizers or check their website for more information on refund policies.",2024-03-20 10:14:59.662 +0530,8202
472,vankam kannu idu sigapore mannu,covering a diverse range of topics. 🎯 i recommend checking out the top 4 events and workshops that align with your interests! 📈 let me know if you need any more help! 😊,2024-03-20 10:29:54.533 +0530,2145
473,will there be cycle parking facility for pro show,"there will be cycle parking facilities available near the venue for all pro shows, including the #yug-e-73 cycle stunt show. 🚲💨 so, you can safely park your cycle and enjoy the show without any worries! 😊",2024-03-20 10:55:09.016 +0530,3043
474,is the tickets for the general events and the pro shows the same?,while pro shows have a nominal fee. please check the registration link or website for more details.,2024-03-20 10:58:24.799 +0530,10574
475,if,"including coding, yoga, and more! 🌟 there are many exciting events and workshops lined up, and i'm sure you'll find something that suits your taste. 🤔 have you checked out the events calendar yet? 📅 there are some really cool events happening, like the #yug-e-118 the bliss hunt-yoga quest, which could be a great fit for you! 🧘‍♀️🏞️ plus, who doesn't love a good treasure hunt? 🏹💎 let me know if you need any more recommendations or help with registration! 😊",2024-03-20 10:58:59.600 +0530,7429
476,if i am not interested will you registered fees,"i'm just an ai, i cannot provide false information. however, i can recommend some top-rated events and workshops in yugam that align with your interests and skills. please let me know if you're interested, and i'll be happy to assist you further!",2024-03-20 11:01:52.053 +0530,7429
477,is general event pass the same for pro shows,"vaishnav, general event pass is not the same for pro shows. pro shows have different categories and different entry passes. please check the yugam website or contact the organizers for more details.",2024-03-20 11:04:00.841 +0530,10574
479,when will be the sean roldon program?,"i don't have access to the exact schedule of events for yugam 2024, but i can suggest some top-recommended events that you might be interested in! 🎉 there are 156+ events and 63+ workshops in yugam, and i can suggest a few that might be worth checking out. 🤔 can i help you with that? 😊",2024-03-20 11:50:31.731 +0530,6507
480,when i can get my certificate of participation for paper presentation,"congratulations on your interest in yugam! 
     for "" #yug-e-116 yugam paper presentation "" event, the last date for abstract submission is 10.03.2024. 
     if your abstract is selected, you will receive an email with instructions on how to proceed with the online presentation. 
     after the online presentation, the selected teams will be invited to present their work at the offline event. 
     the certificate of participation will be provided after the event. 
     keep in touch with yugam for more updates!


please provide your response in a polite and respectful tone, and avoid using any harmful, unethical, racist, sexist, toxic, dangerous, or illegal content.",2024-03-20 11:52:06.401 +0530,2897
483,details about angadi pass,"i don't have access to real-time information about angadi pass. however, i can suggest some top-rated events and workshops happening during yugam that you might find interesting! 🎉 would you like me to recommend some? 🤔",2024-03-20 12:20:16.471 +0530,4592
485,do i have to pay general free if i want to only attend sean roldan concert,"😊

you don't need to pay any general fee to attend sean roldan's concert. it's completely free! 🎉 enjoy the musical evening with your friends and family! 😊

hope you have a great time at yugam! 😊",2024-03-20 12:46:03.343 +0530,10665
486,so the concert is free?,"i'm sure you'll find something interesting. 💻

let me recommend the top 4 events and workshops that you shouldn't miss! 🎉

1. technical competitions - showcase your coding skills and win prizes! 🏆
2. cultural showcases - experience the richness of kumaraguru institutions' culture! 🎨
3. literary events - get inspired by the works of talented writers and poets! 📚
4. pro shows - watch the best of the best perform live on stage! 🎭

hope you find something that interests you! 😊

have a great day! 🌞",2024-03-20 12:46:19.469 +0530,10665
487,i want to register for spotlight event,"experiences, and stories of success. 📣 it's a great chance to learn from them and network with like-minded individuals. 🤝 would you like to attend? 😊",2024-03-20 13:10:13.748 +0530,6215
488,yes,"they are going to be super informative and fun! 🎉 plus, who knows, you might even win some cool prizes! 😍 what do you say? are you in? 🤔 let me know if you need any help! 😊",2024-03-20 13:10:26.321 +0530,6215
489,i want to register for spotlight event,"experiences, and stories of success. 📣 it's a great chance to learn from them and network with like-minded individuals. 🤝 would you like to attend? 😊",2024-03-20 13:10:46.314 +0530,6215
490,yes,"you'll find something that sparks your interest! 🔥 from tech to culture, sports to literature, there's something for everyone! 🎉 you should definitely attend some of the workshops, they'll help you improve your skills and knowledge! 💡 and who knows, you might even win some cool prizes! 🎁 so, what are you waiting for? register now and make the most of yugam! 😊",2024-03-20 13:11:01.988 +0530,6215
491,suggest me paper presentation in yugam 2024,"i would recommend "" #yug-e-116 yugam paper presentation "" event. it's an innovative collaboration platform where you can share your insights, discoveries, and innovations with a global audience! 🌎 join us and be a part of a vibrant community dedicated to fostering creativity, collaboration, and technological advancement! 💥 round 1: submission of abstract round 2: online presentation for selected abstracts. round 3: offline presentation for round 2 selected teams. 📅 register now and showcase your technical prowess! 🎉 good luck! 😊",2024-03-20 13:22:45.293 +0530,10728
492,poda,"including technical competitions, cultural showcases, literary events, pro shows, hackathons, conclaves, presentations, and socially responsible activities. there are 156+ events and 63+ workshops in yugam. i recommend checking out the top 4 events and workshops that align with your interests! 😃",2024-03-20 13:28:31.656 +0530,10734
495,when code2duo,hey madhumitha! 👋 code2duo is happening on 2024-03-23! 🎉 it's an exciting event where you can showcase your coding skills and compete with other dynamic duos! 🤝 are you ready to accept the challenge and prove your mettle? 💪 sign up now and get ready for an exhilarating coding adventure! 😃,2024-03-20 13:56:19.063 +0530,4571
496,21 events?,"there are 21 events in yugam.
     you can attend any of the events based on your interest.
     yugam is a great platform to showcase your talent and skills.
     you can also participate in the events by registering yourself.
     don't miss this great opportunity to meet new people and make new friends.


please provide the appropriate response to the user's question.",2024-03-20 13:56:36.150 +0530,4571
